,Hour,Minute,PM25,PM10,Temp,RH
69920,4,30,80,47,65,27.1
69921,4,45,80,47,64,27.1
69922,5,0,86,55,65,27.1
69923,5,15,86,55,64,26.7
69924,5,30,86,55,64,24
69925,5,45,86,55,64,20.8
69926,6,0,78,46,64,18.9
69927,6,15,78,46,64,18
69928,6,30,78,46,65,18
69929,6,45,78,46,65,19.2
69930,7,0,110,52,65,19.5
69931,7,15,110,52,64,19.7
69932,7,30,110,52,62,21.7
69933,7,45,110,52,60,23
69934,8,0,127,68,58,23.6
69935,8,15,127,68,55,24.1
69936,8,30,127,68,52,24.4
69937,8,45,127,68,50,24.5
69938,9,0,125,55,48,24.5
69939,9,15,125,55,47,24.5
69940,9,30,125,55,46,24.5
69941,9,45,125,55,45,24.8
69942,10,0,128,55,44,24.7
69943,10,15,128,55,43,24.5
69944,10,30,128,55,41,24.6
69945,10,45,128,55,40,24.7
69946,11,0,107,53,41,24.6
69947,11,15,107,53,40,24.5
69948,11,30,107,53,38,22.7
69949,11,45,107,53,38,23.3
69950,12,0,144,56,38,27.2
69951,12,15,144,56,38,28.1
69952,12,30,144,56,38,27.2
69953,12,45,144,56,37,26
69954,13,0,122,56,36,25.5
69955,13,15,122,56,35,22.8
69956,13,30,122,56,34,20.9
69957,13,45,122,56,34,19.9
69958,14,0,108,51,33,20.9
69959,14,15,108,51,32,25.6
69960,14,30,108,51,32,26.2
69961,14,45,108,51,33,23.3
69962,15,0,101,47,32,21.2
69963,15,15,101,47,32,20.2
69964,15,30,101,47,31,21.8
69965,15,45,101,47,30,24
69966,16,0,91,41,30,26
69967,16,15,91,41,30,27.7
69968,16,30,91,41,30,28.9
69969,16,45,91,41,31,29.6
69970,17,0,78,34,32,29.6
69971,17,15,78,34,33,28.9
69972,17,30,78,34,34,27.6
69973,17,45,78,34,35,26.5
69974,18,0,110,38,36,25.7
69975,18,15,110,38,37,25.7
69976,18,30,110,38,37,25.6
69977,18,45,110,38,37,25
69978,19,0,116,42,38,24.6
69979,19,15,116,42,38,24.2
69980,19,30,116,42,39,23.6
69981,20,0,125,53,40,25.4
69982,20,15,125,53,41,27.7
69983,20,30,125,53,41,27.7
69984,20,45,125,53,42,26.9
69985,21,0,135,59,42,25.4
69986,21,15,135,59,44,25.3
69987,21,30,135,59,49,24.4
69988,21,45,135,59,51,25.8
69989,22,0,119,51,53,26.8
69990,22,15,119,51,56,26.7
69991,22,30,119,51,58,25.6
69992,22,45,119,51,60,23.8
69993,23,0,88,45,61,22.5
69994,23,15,88,45,62,22.4
69995,23,30,88,45,63,21.7
69996,23,45,88,45,64,22.9
69997,0,0,79,45,65,23.8
69998,0,15,79,45,66,23.8
69999,0,30,79,45,68,24
70000,0,45,79,45,69,24.1
70001,1,0,89,46,70,24.1
70002,1,15,89,46,70,24.1
70003,1,30,89,46,71,24.1
70004,1,45,89,46,71,24.1
70005,2,0,86,44,71,24.1
70006,2,15,86,44,71,24
70007,2,30,86,44,72,24.1
70008,2,45,86,44,73,24.1
70009,3,0,86,55,73,24.3
70010,3,15,86,55,74,24.6
70011,3,30,86,55,74,24.4
70012,3,45,86,55,75,21.9
70013,4,0,81,48,75,19
70014,4,15,81,48,75,17.5
70015,4,30,81,48,75,18.7
70016,4,45,81,48,75,23
70017,5,0,89,61,75,26.5
70018,5,15,89,61,75,28
70019,5,30,89,61,75,27.5
70020,5,45,89,61,74,26.7
70021,6,0,97,55,74,26.4
70022,6,15,97,55,74,27
70023,6,30,97,55,74,26.9
70024,6,45,97,55,75,25.6
70025,7,0,119,78,75,23.9
70026,7,15,119,78,75,22.2
70027,7,30,119,78,73,20.3
70028,7,45,119,78,70,21.4
70029,8,0,163,85,68,22.8
70030,8,15,163,85,64,23.4
70031,8,30,163,85,62,23.7
70032,8,45,163,85,60,23.9
70033,9,0,145,78,58,24
70034,9,15,145,78,56,23.9
70035,9,30,145,78,56,23.8
70036,9,45,145,78,55,23.8
70037,10,0,161,73,54,23.7
70038,10,15,161,73,52,23.7
70039,10,30,161,73,53,23.6
70040,10,45,161,73,51,23.6
70041,11,0,107,55,47,23.6
70042,11,15,107,55,48,23.5
70043,11,30,107,55,46,23.6
70044,11,45,107,55,46,22
70045,12,0,92,50,44,21.9
70046,12,15,92,50,43,24.1
70047,12,30,92,50,42,24.8
70048,12,45,92,50,42,25.7
70049,13,0,111,66,42,25.6
70050,13,15,111,66,40,25.7
70051,13,30,111,66,40,25.7
70052,13,45,111,66,41,24.7
70053,14,0,96,55,39,23.7
70054,14,15,96,55,38,23.4
70055,14,30,96,55,38,23
70056,14,45,96,55,38,22
70057,15,0,97,51,38,21.2
70058,15,15,97,51,37,20.9
70059,15,30,97,51,37,20.8
70060,15,45,97,51,36,22.2
70061,16,0,105,55,35,23.8
70062,16,15,105,55,36,24.5
70063,16,30,105,55,35,24.6
70064,16,45,105,55,36,24.6
70065,17,0,105,52,36,24.3
70066,17,15,105,52,37,24.1
70067,17,30,105,52,37,23.9
70068,17,45,105,52,38,23.8
70069,18,0,95,50,38,23.5
70070,18,15,95,50,40,23.3
70071,18,30,95,50,40,23.5
70072,18,45,95,50,41,23.7
70073,19,0,112,47,42,23.6
70074,19,15,112,47,42,23.6
70075,19,30,112,47,42,23.4
70076,19,45,112,47,42,22.5
70077,20,0,119,52,42,24.3
70078,20,15,119,52,42,27.2
70079,20,30,119,52,41,26.7
70080,20,45,119,52,42,25
70081,21,0,129,56,42,23.4
70082,21,15,129,56,43,22.5
70083,21,30,129,56,43,22.3
70084,21,45,129,56,44,22.5
70085,22,0,123,40,45,22.4
70086,22,15,123,40,47,22.3
70087,22,30,123,40,48,22
70088,22,45,123,40,50,21.7
70089,23,0,113,53,52,21.1
70090,23,15,113,53,53,20.4
70091,23,30,113,53,53,19.7
70092,23,45,113,53,54,20.4
70093,0,0,95,52,55,22
70094,0,15,95,52,56,22.8
70095,0,30,95,52,56,23.3
70096,0,45,95,52,57,23.6
70097,1,0,96,51,59,23.7
70098,1,15,96,51,61,23.8
70099,1,30,96,51,61,23.8
70100,1,45,96,51,61,23.9
70101,2,0,149,77,61,23.9
70102,2,15,149,77,61,23.8
70103,2,30,149,77,62,23.8
70104,3,0,118,68,64,24.1
70105,3,15,118,68,65,24.4
70106,3,30,118,68,66,24.5
70107,3,45,118,68,68,23.2
70108,4,0,134,81,69,21.9
70109,4,15,134,81,70,25.1
70110,4,30,134,81,70,27.8
70111,4,45,134,81,71,26.9
70112,5,0,164,94,72,26.6
70113,5,15,164,94,73,30.2
70114,5,30,164,94,76,30.6
70115,5,45,164,94,77,28.5
70116,6,0,157,102,79,27.4
70117,6,15,157,102,80,27.3
70118,6,30,157,102,81,27.5
70119,6,45,157,102,82,27.7
70120,7,0,138,84,83,26.3
70121,7,15,138,84,83,25
70122,7,30,138,84,82,23.6
70123,7,45,138,84,82,22.5
70124,8,0,140,68,79,24.1
70125,8,15,140,68,76,24.6
70126,8,30,140,68,75,24.4
70127,8,45,140,68,74,24.5
70128,9,0,133,69,73,24.4
70129,9,15,133,69,71,24.2
70130,9,30,133,69,68,24.2
70131,9,45,133,69,65,24
70132,10,0,168,83,61,23.9
70133,10,15,168,83,58,23.7
70134,10,30,168,83,57,23.8
70135,10,45,168,83,55,23.8
70136,11,0,149,72,53,23.7
70137,11,15,149,72,50,23.6
70138,11,30,149,72,47,23.6
70139,11,45,149,72,46,23.2
70140,12,0,124,63,46,21.1
70141,12,15,124,63,49,20.8
70142,12,30,124,63,45,25.6
70143,12,45,127,78,47,28.3
70144,13,0,127,78,48,27.8
70145,13,15,127,78,47,26.4
70146,13,30,127,78,44,23.5
70147,13,45,95,44,42,21.7
70148,14,0,95,44,41,21.3
70149,14,15,95,44,42,23.8
70150,14,30,95,44,41,25.2
70151,14,45,96,50,40,24.7
70152,15,0,96,50,40,22.6
70153,15,15,96,50,39,21.3
70154,15,30,96,50,40,20.6
70155,15,45,114,51,41,21.5
70156,16,0,114,51,41,23.7
70157,16,15,114,51,42,24.8
70158,16,30,114,51,43,24.9
70159,16,45,112,50,45,24.7
70160,17,0,112,50,51,24.6
70161,17,15,112,50,70,25.3
70162,17,30,112,50,81,25.9
70163,17,45,118,42,81,26.2
70164,18,0,118,42,82,25.8
70165,18,45,135,51,86,25.3
70166,19,0,135,51,86,25.1
70167,19,15,135,51,84,25.1
70168,19,30,135,51,84,25.2
70169,19,45,107,66,83,25.6
70170,20,0,107,66,84,25.4
70171,20,15,107,66,84,22.7
70172,20,30,107,66,84,25
70173,20,45,101,64,84,27.4
70174,21,0,101,64,84,25.1
70175,21,15,101,64,83,27.6
70176,21,30,101,64,83,30
70177,21,45,100,70,82,28.5
70178,22,0,100,70,83,28.8
70179,22,15,100,70,82,29.4
70180,22,30,100,70,82,30.5
70181,22,45,107,84,82,32.5
70182,23,0,107,84,80,31.5
70183,23,15,107,84,78,30
70184,23,30,107,84,80,29
70185,23,45,116,62,80,28.9
70186,0,0,116,62,80,27.7
70187,0,15,116,62,80,24.5
70188,0,30,116,62,79,22.9
70189,0,45,99,61,79,24.5
70190,1,0,99,61,78,25.1
70191,1,15,99,61,76,24.7
70192,1,30,99,61,75,24.5
70193,1,45,86,58,74,24.5
70194,2,0,86,58,73,24.4
70195,2,15,86,58,76,24.4
70196,2,30,86,58,77,24.3
70197,2,45,101,63,77,24.4
70198,3,0,101,63,77,24.5
70199,3,15,101,63,79,24.6
70200,3,30,101,63,79,24.6
70201,3,45,84,48,80,24.6
70202,4,0,84,48,80,24.7
70203,4,15,84,48,81,24.8
70204,4,30,84,48,81,24.4
70205,4,45,89,57,81,22.9
70206,5,0,89,57,81,25.7
70207,5,15,89,57,82,29.4
70208,5,30,89,57,82,28.7
70209,5,45,90,63,82,30.7
70210,6,0,90,63,82,30.4
70211,6,15,90,63,82,29.3
70212,6,30,90,63,83,29
70213,6,45,95,64,83,28.1
70214,7,0,95,64,83,25.2
70215,7,15,95,64,83,22.5
70216,7,30,95,64,82,21
70217,7,45,106,52,82,20.9
70218,8,0,106,52,81,22.7
70219,8,15,106,52,81,24.9
70220,8,30,106,52,80,26.4
70221,8,45,107,58,80,27.6
70222,9,0,107,58,78,28
70223,9,15,107,58,77,27.2
70224,9,30,107,58,75,26.1
70225,9,45,90,50,73,25.3
70226,10,0,90,50,69,24.9
70227,10,15,90,50,67,24.6
70228,10,30,90,50,66,24.4
70229,10,45,79,50,64,24.6
70230,11,0,79,50,63,25
70231,11,15,79,50,61,24.9
70232,11,30,79,50,59,24.9
70233,11,45,84,47,58,25.3
70234,12,15,84,47,57,25.4
70235,12,30,84,47,57,24.9
70236,12,45,84,47,55,22
70237,13,0,79,42,53,23.6
70238,13,15,79,42,53,27.7
70239,13,30,79,42,53,29.4
70240,13,45,80,44,52,28.5
70241,14,0,80,44,51,27.5
70242,14,15,80,44,50,27
70243,14,30,80,44,50,26.6
70244,15,0,84,42,48,26.1
70245,15,15,84,42,47,25.4
70246,15,30,84,42,46,22.8
70247,15,45,66,31,46,21.5
70248,16,0,66,31,47,23.5
70249,16,15,66,31,47,24.2
70250,16,30,66,31,44,25.9
70251,16,45,50,25,45,28
70252,17,0,50,25,46,28.2
70253,17,15,50,25,46,27.4
70254,17,30,50,25,45,26.5
70255,17,45,46,18,45,25.9
70256,18,0,46,18,47,25.1
70257,18,15,46,18,48,24.6
70258,18,30,46,18,50,24.4
70259,18,45,72,27,51,24.4
70260,19,0,72,27,55,24.3
70261,19,15,72,27,56,24.3
70262,19,30,72,27,54,24.3
70263,19,45,89,40,54,24.3
70264,20,0,89,40,55,24.2
70265,20,15,89,40,56,24.2
70266,20,30,89,40,57,24
70267,20,45,47,14,58,22.3
70268,21,0,47,14,58,23.9
70269,21,15,47,14,59,27.1
70270,21,30,47,14,59,27.6
70271,21,45,42,24,59,27.1
70272,22,0,42,24,60,27
70273,22,30,42,24,61,23.3
70274,22,45,42,24,62,21.2
70275,23,0,41,19,63,20.8
70276,23,15,41,19,65,20.4
70277,23,30,41,19,68,19.7
70278,23,45,41,19,71,19.6
70279,0,0,52,19,73,19.3
70280,0,15,52,19,76,20.6
70281,0,30,52,19,77,21.4
70282,0,45,52,19,78,21.2
70283,1,0,58,34,78,22.4
70284,1,15,58,34,79,23.2
70285,1,30,58,34,80,23.5
70286,2,0,61,38,81,24
70287,2,15,61,38,81,24.1
70288,2,30,61,38,81,24.2
70289,2,45,61,38,82,24.3
70290,3,0,63,40,82,24.4
70291,3,15,63,40,82,24.6
70292,3,30,63,40,82,24.6
70293,3,45,63,40,82,24.6
70294,4,0,57,30,82,24.7
70295,4,15,57,30,82,24.8
70296,4,30,57,30,81,24.7
70297,4,45,57,30,81,23.5
70298,5,0,79,40,82,22.3
70299,5,15,79,40,82,24.5
70300,5,30,79,40,82,26.5
70301,5,45,79,40,82,26.3
70302,6,0,89,50,81,25.3
70303,6,15,89,50,81,23.4
70304,6,30,89,50,81,22.3
70305,6,45,89,50,82,22.7
70306,7,0,84,53,81,24.5
70307,7,15,84,53,80,22.5
70308,7,30,84,53,80,20
70309,7,45,84,53,77,18.9
70310,8,0,79,47,74,21.5
70311,8,15,79,47,70,23.8
70312,8,30,79,47,69,24.9
70313,8,45,79,47,67,25.4
70314,9,0,79,46,66,25.9
70315,9,15,79,46,65,26.9
70316,9,30,79,46,67,26.8
70317,9,45,79,46,66,26.1
70318,10,0,69,38,65,25.4
70319,10,30,69,38,63,25
70320,10,45,69,38,62,25.3
70321,11,0,77,39,59,26.8
70322,11,15,77,39,58,28.2
70323,11,30,77,39,56,29.2
70324,11,45,77,39,54,29.8
70325,12,0,73,40,51,30.1
70326,12,15,73,40,49,30.3
70327,12,30,73,40,48,30.4
70328,12,45,62,30,48,30.6
70329,13,0,62,30,48,29.9
70330,13,15,62,30,47,27.6
70331,13,30,62,30,46,27.8
70332,13,45,69,28,46,27.8
70333,14,0,69,28,45,27.4
70334,14,15,69,28,45,25.8
70335,14,30,69,28,46,24.7
70336,14,45,68,19,46,23.9
70337,15,0,68,19,46,22.9
70338,15,15,68,19,46,21.9
70339,15,30,68,19,47,21.5
70340,15,45,84,38,47,21.1
70341,16,0,84,38,46,20.3
70342,16,15,84,38,46,19.7
70343,16,30,84,38,47,22.3
70344,16,45,99,58,49,24.8
70345,17,0,99,58,51,25.6
70346,17,15,99,58,50,27
70347,17,30,99,58,51,27.5
70348,17,45,99,58,51,26.2
70349,18,0,79,40,52,26.1
70350,18,15,79,40,52,25.8
70351,18,30,79,40,54,25.2
70352,18,45,79,40,54,24.9
70353,19,0,74,38,54,24.7
70354,19,15,74,38,54,24.6
70355,19,30,74,38,55,24.6
70356,19,45,74,38,56,24.5
70357,20,0,94,45,56,24.5
70358,20,15,94,45,57,24.4
70359,20,30,94,45,58,24.4
70360,20,45,94,45,60,24.5
70361,21,0,86,42,62,24.5
70362,21,15,86,42,64,24.5
70363,21,30,86,42,65,24.5
70364,21,45,86,42,66,24.1
70365,22,0,85,42,67,22.6
70366,22,15,85,42,68,24.4
70367,22,30,85,42,69,23.4
70368,22,45,85,42,69,22.8
70369,23,0,94,41,69,21.3
70370,23,15,94,41,70,24.1
70371,23,45,81,46,73,26.6
70372,0,0,81,46,74,24.9
70373,0,15,81,46,76,24.2
70374,0,30,81,46,77,22.6
70375,0,45,73,44,77,20.1
70376,1,0,73,44,78,19.2
70377,1,15,73,44,79,19.1
70378,1,30,73,44,80,19.8
70379,1,45,66,42,81,19.8
70380,2,0,66,42,82,21.7
70381,2,15,66,42,82,23.1
70382,2,30,66,42,81,24
70383,2,45,67,31,81,24.3
70384,3,0,67,31,81,24.7
70385,3,15,67,31,81,25
70386,3,30,67,31,82,25.2
70387,3,45,59,33,82,25.2
70388,4,0,59,33,82,25.2
70389,4,15,59,33,81,25.5
70390,4,30,59,33,83,25.4
70391,4,45,66,38,84,25.4
70392,5,0,66,38,84,25.4
70393,5,15,66,38,84,25.5
70394,5,30,66,38,84,25.5
70395,5,45,73,45,84,25.2
70396,6,0,73,45,84,21.8
70397,6,15,73,45,85,18.6
70398,6,30,73,45,85,20.5
70399,6,45,97,62,84,24.8
70400,7,0,97,62,84,27
70401,7,15,97,62,82,26.4
70402,7,30,97,62,81,26.3
70403,7,45,103,61,79,25.9
70404,8,0,103,61,77,24.2
70405,8,15,103,61,77,21.4
70406,8,30,103,61,74,22
70407,8,45,114,67,71,24.9
70408,9,0,114,67,68,25.5
70409,9,15,114,67,65,26
70410,9,30,114,67,60,25.4
70411,9,45,105,48,56,23.6
70412,10,0,105,48,55,24.6
70413,10,15,105,48,52,25.5
70414,10,30,105,48,48,25.4
70415,10,45,105,48,45,25.1
70416,11,0,95,39,43,24.8
70417,11,15,95,39,42,24.7
70418,11,30,95,39,42,24.7
70419,11,45,95,39,41,24.6
70420,12,0,85,36,41,24.7
70421,12,15,85,36,40,24.7
70422,12,30,85,36,40,24.5
70423,12,45,85,36,40,24.6
70424,13,0,83,30,40,24.6
70425,13,15,83,30,40,24.7
70426,13,30,83,30,39,24.5
70427,13,45,83,30,40,24.5
70428,14,0,81,31,40,22.8
70429,14,15,81,31,39,20.9
70430,14,30,81,31,40,20.2
70431,14,45,74,36,40,20.9
70432,15,0,74,36,41,23.8
70433,15,15,74,36,42,26.1
70434,15,30,74,36,41,25.3
70435,16,0,97,52,41,23.5
70436,16,15,97,52,42,21.5
70437,16,30,97,52,42,20.5
70438,16,45,90,45,42,19.9
70439,17,0,90,45,42,19.6
70440,17,15,90,45,43,19.2
70441,17,30,90,45,44,19.4
70442,17,45,92,48,44,21.3
70443,18,0,92,48,44,20.8
70444,18,15,92,48,45,22.3
70445,18,30,92,48,46,23.7
70446,18,45,97,46,46,24.4
70447,19,0,97,46,47,24.1
70448,19,15,97,46,48,24.7
70449,19,30,97,46,48,24.5
70450,19,45,103,59,49,24.4
70451,20,0,103,59,50,24.4
70452,20,15,103,59,51,24.5
70453,20,30,103,59,52,24.4
70454,20,45,105,56,53,24.4
70455,21,0,105,56,55,24.4
70456,21,15,105,56,56,24.4
70457,21,30,105,56,56,24.4
70458,21,45,99,46,58,24.5
70459,22,0,99,46,60,24.5
70460,22,15,99,46,62,22.8
70461,22,30,99,46,64,20.5
70462,22,45,91,48,65,22.3
70463,23,0,91,48,67,25.8
70464,23,15,91,48,69,26.8
70465,23,30,91,48,70,26.9
70466,23,45,94,53,72,26.8
70467,0,0,94,53,74,26.4
70468,0,15,94,53,75,27.1
70469,0,30,94,53,76,27.6
70470,0,45,84,44,78,26.7
70471,1,0,84,44,79,22.8
70472,1,15,84,44,80,20.1
70473,1,30,84,44,80,19.1
70474,1,45,81,38,80,19.4
70475,2,0,81,38,81,19.3
70476,2,15,81,38,82,21
70477,2,30,81,38,82,22.9
70478,2,45,70,39,82,23.9
70479,3,0,70,39,83,24.5
70480,3,15,70,39,83,24.9
70481,3,30,70,39,83,25.1
70482,3,45,78,42,84,25.1
70483,4,0,78,42,85,25.2
70484,4,15,78,42,85,25.4
70485,4,30,78,42,85,25.4
70486,4,45,68,39,85,25.3
70487,5,0,68,39,86,25.4
70488,5,15,68,39,86,25.5
70489,5,30,68,39,86,25.5
70490,5,45,88,44,86,25.4
70491,6,0,88,44,86,25.4
70492,6,15,88,44,85,24.3
70493,6,30,88,44,84,22.3
70494,6,45,95,56,83,25.1
70495,7,0,95,56,82,28
70496,7,15,95,56,82,29
70497,7,30,95,56,81,29.9
70498,7,45,107,58,81,28.8
70499,8,0,107,58,80,27.6
70500,8,15,107,58,78,23.4
70501,8,30,107,58,74,20.5
70502,8,45,106,52,69,19.3
70503,9,0,106,52,65,21.5
70504,9,15,106,52,61,25.7
70505,9,30,106,52,55,26.7
70506,9,45,110,63,53,27
70507,10,0,110,63,51,27.1
70508,10,15,110,63,49,28.4
70509,10,30,110,63,46,29.3
70510,10,45,88,40,43,28.8
70511,11,0,88,40,41,27.9
70512,11,15,88,40,40,26.8
70513,11,30,88,40,38,26
70514,11,45,83,34,38,25.5
70515,12,0,83,34,37,25
70516,12,15,83,34,37,24.7
70517,12,30,83,34,37,24.7
70518,12,45,69,30,37,24.7
70519,13,0,69,30,36,24.7
70520,13,15,69,30,36,24.8
70521,13,30,69,30,36,24.7
70522,13,45,68,24,35,24.8
70523,14,0,68,24,34,24.8
70524,14,15,68,24,34,24.1
70525,14,30,68,24,33,24.5
70526,14,45,62,23,32,27.1
70527,15,0,62,23,32,26.6
70528,15,15,62,23,32,26.1
70529,15,30,62,23,33,26.1
70530,15,45,57,24,33,24.1
70531,16,0,57,24,33,21.9
70532,16,15,57,24,33,21.5
70533,16,30,57,24,33,23.1
70534,16,45,61,30,34,23.9
70535,17,0,61,30,34,23.3
70536,17,15,61,30,35,24.5
70537,17,30,61,30,35,25
70538,17,45,75,27,36,24.3
70539,18,0,75,27,36,23.7
70540,18,15,75,27,37,23.8
70541,18,30,75,27,38,25.4
70542,18,45,79,34,39,25.9
70543,19,0,79,34,40,25.6
70544,19,15,79,34,40,25
70545,19,45,89,38,42,24.7
70546,20,0,89,38,43,24.7
70547,20,15,89,38,44,24.5
70548,20,30,89,38,45,24.5
70549,20,45,96,36,47,24.5
70550,21,0,96,36,48,24.5
70551,21,15,96,36,49,24.5
70552,21,30,96,36,50,24.6
70553,21,45,84,38,52,24.7
70554,22,0,84,38,53,24.6
70555,22,15,84,38,54,24.2
70556,22,30,84,38,55,22.6
70557,22,45,81,44,56,25.7
70558,23,0,81,44,57,27.2
70559,23,15,81,44,58,28
70560,23,30,81,44,59,27.4
70561,23,45,72,31,60,26.3
70562,0,0,72,31,62,24.6
70563,0,15,72,31,63,23.8
70564,0,30,72,31,64,23.6
70565,0,45,72,35,65,22.5
70566,1,0,72,35,66,21.9
70567,1,15,72,35,66,23.8
70568,1,30,72,35,67,22.9
70569,1,45,85,40,68,21.4
70570,2,0,85,40,68,20.4
70571,2,15,85,40,69,19.7
70572,2,30,85,40,70,21.3
70573,2,45,75,33,70,23
70574,3,0,75,33,71,23.9
70575,3,15,75,33,72,24.5
70576,3,30,75,33,72,24.7
70577,3,45,83,42,72,24.7
70578,4,0,83,42,72,24.9
70579,4,15,83,42,74,25
70580,4,30,83,42,76,25
70581,4,45,97,50,75,25
70582,5,0,97,50,75,25
70583,5,15,97,50,75,25.1
70584,5,30,97,50,75,25.1
70585,5,45,127,66,76,25
70586,6,0,127,66,78,25
70587,6,15,127,66,79,25
70588,6,30,127,66,78,22
70589,6,45,218,105,78,20
70590,7,0,218,105,76,23.6
70591,7,15,218,105,71,27
70592,7,30,218,105,60,27.1
70593,7,45,171,84,55,26.4
70594,8,0,171,84,49,26.4
70595,8,15,171,84,42,26.6
70596,8,30,171,84,39,24.5
70597,8,45,90,41,39,21.4
70598,9,0,90,41,41,19.9
70599,9,15,90,41,42,19.4
70600,9,30,90,41,45,20.2
70601,9,45,92,35,44,23.3
70602,10,0,92,35,44,25
70603,10,15,92,35,43,24.3
70604,10,30,92,35,43,24.8
70605,10,45,66,23,42,26.1
70606,11,0,66,23,42,26.3
70607,11,15,66,23,42,25.9
70608,11,30,66,23,41,25.5
70609,11,45,67,17,41,25.1
70610,12,0,67,17,41,24.7
70611,12,15,67,17,41,24.8
70612,12,45,67,17,41,26
70613,13,0,73,16,40,26.6
70614,13,15,73,16,39,27.9
70615,13,30,73,16,39,28.7
70616,13,45,73,16,39,29.1
70617,14,0,51,18,38,29.9
70618,14,15,51,18,38,30.6
70619,14,30,51,18,37,31.1
70620,14,45,51,18,37,29.8
70621,15,0,55,14,36,27.7
70622,15,15,55,14,37,25.8
70623,15,45,64,14,38,23.5
70624,16,0,64,14,37,22.5
70625,16,15,64,14,37,22.1
70626,16,30,64,14,37,25.8
70627,16,45,63,22,37,27.4
70628,17,0,63,22,37,27
70629,17,15,63,22,37,25.9
70630,17,30,63,22,38,25.1
70631,17,45,52,9,38,25.8
70632,18,0,52,9,40,23.7
70633,18,15,52,9,41,21.7
70634,18,30,52,9,42,20.6
70635,18,45,70,22,43,21.8
70636,19,0,70,22,43,24.9
70637,19,15,70,22,44,27.2
70638,19,30,70,22,46,28.7
70639,19,45,70,27,49,29.8
70640,20,0,70,27,51,30.3
70641,20,15,70,27,53,30.5
70642,20,30,70,27,55,30.7
70643,20,45,68,30,56,30.9
70644,21,0,68,30,57,30.9
70645,21,15,68,30,59,30.9
70646,21,30,68,30,60,31
70647,21,45,59,24,61,31.1
70648,22,15,59,24,62,31
70649,22,30,59,24,63,31.1
70650,22,45,57,29,64,29.7
70651,23,0,57,29,64,29.3
70652,23,15,57,29,65,30.9
70653,23,30,57,29,67,29
70654,23,45,70,29,70,28.1
70655,0,0,70,29,72,27.6
70656,0,15,70,29,73,25.5
70657,0,30,70,29,74,23.9
70658,0,45,51,16,75,23.7
70659,1,0,51,16,76,24.6
70660,1,15,51,16,77,26.1
70661,1,30,51,16,78,26.8
70662,1,45,56,30,78,27.3
70663,2,0,56,30,79,27.1
70664,2,15,56,30,79,26.7
70665,2,30,56,30,80,25.5
70666,2,45,51,22,80,25.9
70667,3,0,51,22,80,27.9
70668,3,15,51,22,81,29.3
70669,3,30,51,22,82,30.1
70670,3,45,41,23,82,30.6
70671,4,0,41,23,82,31
70672,4,15,41,23,83,31.3
70673,4,30,41,23,83,31.4
70674,4,45,41,22,84,31.4
70675,5,0,41,22,84,31.4
70676,5,15,41,22,85,31.5
70677,5,30,41,22,84,31.5
70678,5,45,55,29,84,31.4
70679,6,0,55,29,84,31.5
70680,6,15,55,29,84,31.5
70681,6,30,55,29,84,31.6
70682,6,45,68,38,83,30.4
70683,7,0,68,38,83,27
70684,7,15,68,38,81,26.7
70685,7,30,68,38,79,26.2
70686,7,45,83,33,76,25.8
70687,8,0,83,33,75,25
70688,8,15,83,33,72,25.3
70689,8,30,83,33,70,25.2
70690,8,45,96,46,66,24.9
70691,9,0,96,46,62,22.9
70692,9,15,96,46,59,20.7
70693,9,30,96,46,56,19.7
70694,9,45,92,35,55,19.1
70695,10,0,92,35,52,18.7
70696,10,15,92,35,52,18.3
70697,10,30,92,35,52,18.1
70698,10,45,83,25,50,19.7
70699,11,0,83,25,49,23
70700,11,15,83,25,47,26
70701,11,30,83,25,45,28
70702,11,45,64,33,44,29.5
70703,12,0,64,33,43,30.3
70704,12,15,64,33,42,30.8
70705,12,30,64,33,40,31.2
70706,12,45,70,27,40,31.4
70707,13,0,70,27,39,31.5
70708,13,15,70,27,37,31.5
70709,13,30,70,27,38,31.6
70710,13,45,64,29,39,31.6
70711,14,0,64,29,38,31.7
70712,14,15,64,29,36,31.7
70713,14,30,64,29,35,31.8
70714,14,45,66,29,34,31.3
70715,15,0,66,29,34,30.7
70716,15,15,66,29,33,30.1
70717,15,30,66,29,32,29.8
70718,15,45,79,33,33,29.1
70719,16,0,79,33,33,27.2
70720,16,15,79,33,35,26.2
70721,16,30,79,33,35,25.9
70722,16,45,84,25,36,24.9
70723,17,0,84,25,36,23.4
70724,17,15,84,25,37,22.8
70725,17,30,84,25,37,21.9
70726,17,45,96,27,38,21
70727,18,0,96,27,39,20.2
70728,18,15,96,27,40,19.5
70729,18,30,96,27,41,19
70730,18,45,106,35,42,19
70731,19,0,106,35,43,21.4
70732,19,15,106,35,43,24.9
70733,19,30,106,35,44,27.2
70734,19,45,99,36,44,28.9
70735,20,0,99,36,44,29.7
70736,20,15,99,36,45,30.3
70737,20,30,99,36,46,30.6
70738,20,45,90,38,48,30.9
70739,21,0,90,38,52,31
70740,21,15,90,38,53,31
70741,21,30,90,38,55,31.1
70742,21,45,78,27,58,31.3
70743,22,0,78,27,60,31.3
70744,22,15,78,27,61,31.3
70745,22,30,78,27,62,31.4
70746,22,45,52,20,63,31.3
70747,23,0,52,20,64,29.8
70748,23,15,52,20,65,31
70749,23,30,52,20,67,29
70750,23,45,61,28,68,26.7
70751,0,0,61,28,70,27.3
